action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,400578,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(C2Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '23.90', 'le': '0.44', 'lle': '3.10', 'sei': '26.99'}",CHEMBL348318,,CHEMBL348318,5.48,0,http://www.openphacts.org/units/Nanomolar,304945,=,1,1,=,,IC50,nM,,3300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,3300.0
,,402057,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(CCCC2Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '32.51', 'le': '0.60', 'lle': '5.27', 'sei': '43.45'}",CHEMBL263322,,CHEMBL263322,8.82,0,http://www.openphacts.org/units/Nanomolar,304963,=,1,1,=,,IC50,nM,,1.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1.5
,,403060,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2[nH]cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c2c1,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '15.07', 'le': '0.27', 'lle': '1.19', 'sei': '11.52'}",CHEMBL340216,,CHEMBL340216,5.22,0,http://www.openphacts.org/units/Nanomolar,248274,=,1,1,=,,IC50,nM,,6000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.0
,,403061,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '9.63', 'le': '0.17', 'lle': '-1.11', 'sei': '9.98'}",CHEMBL131286,,CHEMBL131286,4.22,0,http://www.openphacts.org/units/Nanomolar,248285,=,1,1,=,,IC50,nM,,60000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,60.0
,,403062,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)c(/C=C1\CN(Cc3ccccc3)CCC1=O)cn2C(=O)c1ccccc1,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '9.09', 'le': '0.16', 'lle': '-1.10', 'sei': '7.95'}",CHEMBL131318,,CHEMBL131318,4.10,0,http://www.openphacts.org/units/Nanomolar,248295,=,1,1,=,,IC50,nM,,80000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,80.0
,,404670,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '10.86', 'le': '0.20', 'lle': '-0.76', 'sei': '8.78'}",CHEMBL340929,,CHEMBL340929,4.52,0,http://www.openphacts.org/units/Nanomolar,248279,=,1,1,=,,IC50,nM,,30000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,30.0
,,405016,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(CC2Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '28.76', 'le': '0.53', 'lle': '5.74', 'sei': '29.84'}",CHEMBL156157,,CHEMBL156157,7.03,0,http://www.openphacts.org/units/Nanomolar,304944,=,1,1,=,,IC50,nM,,94.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,94.0
,,405801,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '13.83', 'le': '0.25', 'lle': '0.80', 'sei': '11.72'}",CHEMBL129684,,CHEMBL129684,4.96,0,http://www.openphacts.org/units/Nanomolar,248278,=,1,1,=,,IC50,nM,,11000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,11.0
,,405901,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '19.49', 'le': '0.36', 'lle': '3.04', 'sei': '19.08'}",CHEMBL502,DONEPEZIL,CHEMBL502,7.40,0,http://www.openphacts.org/units/Nanomolar,248276,=,1,1,=,,IC50,nM,,40.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.04
,,406294,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(Cc2cccc3ccccc23)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '27.81', 'le': '0.51', 'lle': '2.59', 'sei': '205.48'}",CHEMBL155121,,CHEMBL155121,6.66,0,http://www.openphacts.org/units/Nanomolar,304956,=,1,1,=,,IC50,nM,,220.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,220.0
,,407563,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '34.01', 'le': '0.63', 'lle': '5.51', 'sei': '40.75'}",CHEMBL153865,,CHEMBL153865,8.28,0,http://www.openphacts.org/units/Nanomolar,304954,=,1,1,=,,IC50,nM,,5.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,5.3
,,409893,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(CC2=Cc3ccccc3C2)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '23.56', 'le': '0.43', 'lle': '2.00', 'sei': '165.33'}",CHEMBL157410,,CHEMBL157410,5.36,0,http://www.openphacts.org/units/Nanomolar,304964,=,1,1,=,,IC50,nM,,4400.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,4400.0
,,409894,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(CC/C=C2\Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '33.73', 'le': '0.62', 'lle': '5.62', 'sei': '44.74'}",CHEMBL155945,,CHEMBL155945,9.09,0,http://www.openphacts.org/units/Nanomolar,304961,=,1,1,=,,IC50,nM,,0.82,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.82
,,409895,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(Cc2ccccc2)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '43.72', 'le': '0.81', 'lle': '5.36', 'sei': '255.42'}",CHEMBL158232,,CHEMBL158232,8.28,0,http://www.openphacts.org/units/Nanomolar,304960,=,1,1,=,,IC50,nM,,5.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,5.3
,,410676,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '18.62', 'le': '0.34', 'lle': '2.09', 'sei': '13.74'}",CHEMBL340409,,CHEMBL340409,4.96,0,http://www.openphacts.org/units/Nanomolar,248291,=,1,1,=,,IC50,nM,,11000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,11.0
,,411940,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccn(C(=O)c2ccccc2)c1,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '12.21', 'le': '0.22', 'lle': '0.48', 'sei': '10.69'}",CHEMBL335329,,CHEMBL335329,4.52,0,http://www.openphacts.org/units/Nanomolar,248289,=,1,1,=,,IC50,nM,,30000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,30.0
,,412380,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(C(=O)c2ccccc2)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '24.60', 'le': '0.46', 'lle': '2.44', 'sei': '24.62'}",CHEMBL155768,,CHEMBL155768,5.00,0,http://www.openphacts.org/units/Nanomolar,304958,=,1,1,=,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10000.0
,,413127,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccccc12,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '9.88', 'le': '0.18', 'lle': '-1.04', 'sei': '9.82'}",CHEMBL130831,,CHEMBL130831,4.16,0,http://www.openphacts.org/units/Nanomolar,248286,=,1,1,=,,IC50,nM,,70000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,70.0
,,413585,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(/C=C/C=C2\Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '31.88', 'le': '0.58', 'lle': '5.27', 'sei': '41.96'}",CHEMBL155746,,CHEMBL155746,8.52,0,http://www.openphacts.org/units/Nanomolar,304952,=,1,1,=,,IC50,nM,,3.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,3.0
,,414643,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '29.01', 'le': '0.55', 'lle': '3.97', 'sei': '14.65'}",CHEMBL347354,,CHEMBL347354,6.80,0,http://www.openphacts.org/units/Nanomolar,304948,=,1,1,=,,IC50,nM,,160.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,160.0
,,415600,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c(C)c(/C=C2\CN(Cc3ccccc3)CCC2=O)c1C=O,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '14.03', 'le': '0.26', 'lle': '1.22', 'sei': '8.51'}",CHEMBL130738,,CHEMBL130738,4.52,0,http://www.openphacts.org/units/Nanomolar,248287,=,1,1,=,,IC50,nM,,30000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,30.0
,,417198,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1CN1CCC(C)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '39.34', 'le': '0.73', 'lle': '4.77', 'sei': '246.91'}",CHEMBL158174,,CHEMBL158174,8.00,0,http://www.openphacts.org/units/Nanomolar,304959,=,1,1,=,,IC50,nM,,10.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10.0
,,418325,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(CC2CCCCC2)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '41.21', 'le': '0.79', 'lle': '4.75', 'sei': '248.48'}",CHEMBL345241,,CHEMBL345241,8.05,0,http://www.openphacts.org/units/Nanomolar,304947,=,1,1,=,,IC50,nM,,8.9,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,8.9
,,418430,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(CC2Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '25.97', 'le': '0.48', 'lle': '3.55', 'sei': '31.11'}",CHEMBL156763,,CHEMBL156763,6.32,0,http://www.openphacts.org/units/Nanomolar,304962,=,1,1,=,,IC50,nM,,480.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,480.0
,,419508,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(CCc2ccccc2)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '33.17', 'le': '0.61', 'lle': '3.78', 'sei': '208.17'}",CHEMBL343237,,CHEMBL343237,6.75,0,http://www.openphacts.org/units/Nanomolar,304955,=,1,1,=,,IC50,nM,,180.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,180.0
,,419509,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(C[C@H]2Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '33.34', 'le': '0.62', 'lle': '5.34', 'sei': '39.95'}",CHEMBL345905,,CHEMBL345905,8.11,0,http://www.openphacts.org/units/Nanomolar,304953,=,1,1,=,,IC50,nM,,7.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,7.7
,,421397,[],CHEMBL643380,In vitro inhibitory activity against acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],,,CHEMBL1135222,Bioorg Med Chem Lett,2002.0,"{'bei': '27.86', 'le': '0.53', 'lle': '4.28', 'sei': '21.06'}",CHEMBL54126,NEOSTIGMINE BROMIDE,CHEMBL278020,6.22,0,http://www.openphacts.org/units/Nanomolar,322669,=,1,1,=,,IC50,nM,,600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.6
,,423274,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccccc12,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '16.11', 'le': '0.29', 'lle': '1.07', 'sei': '14.12'}",CHEMBL128172,,CHEMBL128172,5.10,0,http://www.openphacts.org/units/Nanomolar,248272,=,1,1,=,,IC50,nM,,8000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.0
,,423553,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(=C2Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '26.05', 'le': '0.48', 'lle': '3.47', 'sei': '29.15'}",CHEMBL157017,,CHEMBL157017,5.92,0,http://www.openphacts.org/units/Nanomolar,304950,=,1,1,=,,IC50,nM,,1200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1200.0
,,424972,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCN(Cc2ccc3ccccc3c2)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '23.14', 'le': '0.42', 'lle': '1.47', 'sei': '170.91'}",CHEMBL155128,,CHEMBL155128,5.54,0,http://www.openphacts.org/units/Nanomolar,304957,=,1,1,=,,IC50,nM,,2900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2900.0
,,427391,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(CCN2C(=O)c3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '33.21', 'le': '0.62', 'lle': '7.04', 'sei': '22.27'}",CHEMBL345847,,CHEMBL345847,9.05,0,http://www.openphacts.org/units/Nanomolar,304946,=,1,1,=,,IC50,nM,,0.9,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.9
,,427392,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(CCC2C(=O)Nc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '29.25', 'le': '0.54', 'lle': '5.82', 'sei': '16.95'}",CHEMBL158252,,CHEMBL158252,8.38,0,http://www.openphacts.org/units/Nanomolar,304949,=,1,1,=,,IC50,nM,,4.2,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,4.2
,,427511,[],CHEMBL643386,Inhibition of acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(/C=C2\Cc3ccccc3C2=O)CC1,,,CHEMBL1126158,J Med Chem,1992.0,"{'bei': '33.46', 'le': '0.61', 'lle': '5.39', 'sei': '39.76'}",CHEMBL156874,,CHEMBL156874,8.08,0,http://www.openphacts.org/units/Nanomolar,304951,=,1,1,=,,IC50,nM,,8.4,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,8.4
,,428410,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '34.02', 'le': '0.61', 'lle': '4.04', 'sei': '17.33'}",CHEMBL95,TACRINE,CHEMBL95,6.75,1,http://www.openphacts.org/units/Nanomolar,248277,=,1,1,=,,IC50,nM,,180.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.18
,,429571,[],CHEMBL875241,Inhibitory concentration required against acetylcholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,,,CHEMBL1134784,J Med Chem,2001.0,"{'bei': '19.61', 'le': '0.36', 'lle': '2.35', 'sei': '14.46'}",CHEMBL341251,,CHEMBL341251,5.22,0,http://www.openphacts.org/units/Nanomolar,248290,=,1,1,=,,IC50,nM,,6000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.0
,,432138,[],CHEMBL644627,Inhibitory concentration against acetylcholinesterase (AChE) from human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1.Cl,,,CHEMBL1132590,J Med Chem,1999.0,"{'bei': '16.73', 'le': '0.31', 'lle': '1.17', 'sei': '14.69'}",CHEMBL553187,,CHEMBL1083057,6.03,0,http://www.openphacts.org/units/Nanomolar,321101,=,1,1,=,,IC50,nM,,930.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.93
,,433453,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '19.50', 'le': '0.36', 'lle': '2.87', 'sei': '15.30'}",CHEMBL130956,,CHEMBL130956,6.85,0,http://www.openphacts.org/units/Nanomolar,251252,=,1,1,=,,IC50,nM,,140.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,140.0
,,438480,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc(CC)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '14.80', 'le': '0.27', 'lle': '1.03', 'sei': '13.00'}",CHEMBL335167,,CHEMBL335167,5.82,0,http://www.openphacts.org/units/Nanomolar,251264,=,1,1,=,,IC50,nM,,1500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1500.0
,,441102,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '20.62', 'le': '0.38', 'lle': '3.03', 'sei': '17.46'}",CHEMBL130270,,CHEMBL130270,7.82,0,http://www.openphacts.org/units/Nanomolar,251254,=,1,1,=,,IC50,nM,,15.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,15.0
,,443828,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '16.70', 'le': '0.31', 'lle': '1.83', 'sei': '13.62'}",CHEMBL340867,,CHEMBL340867,6.11,0,http://www.openphacts.org/units/Nanomolar,251265,=,1,1,=,,IC50,nM,,785.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,785.0
,,447973,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '21.89', 'le': '0.40', 'lle': '3.77', 'sei': '17.85'}",CHEMBL340391,ETHYLPHENSERINE,CHEMBL340391,8.00,0,http://www.openphacts.org/units/Nanomolar,251251,=,1,1,=,,IC50,nM,,10.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10.0
,,449298,[],CHEMBL644627,Inhibitory concentration against acetylcholinesterase (AChE) from human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL1132590,J Med Chem,1999.0,"{'bei': '20.54', 'le': '0.38', 'lle': '3.44', 'sei': '20.11'}",CHEMBL502,DONEPEZIL,CHEMBL502,7.80,0,http://www.openphacts.org/units/Nanomolar,321087,=,1,1,=,,IC50,nM,,16.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.016
,,450558,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)cc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '19.45', 'le': '0.36', 'lle': '2.83', 'sei': '15.86'}",CHEMBL131210,,CHEMBL131210,7.11,0,http://www.openphacts.org/units/Nanomolar,251262,=,1,1,=,,IC50,nM,,78.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,78.0
,,454431,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '27.43', 'le': '0.52', 'lle': '5.78', 'sei': '16.86'}",CHEMBL94,PHYSOSTIGMINE,CHEMBL94,7.55,1,http://www.openphacts.org/units/Nanomolar,251249,=,1,1,=,,IC50,nM,,28.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,28.0
,,455851,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '21.49', 'le': '0.40', 'lle': '3.57', 'sei': '16.86'}",CHEMBL131598,,CHEMBL131598,7.55,0,http://www.openphacts.org/units/Nanomolar,251253,=,1,1,=,,IC50,nM,,28.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,28.0
,,455958,[],CHEMBL644627,Inhibitory concentration against acetylcholinesterase (AChE) from human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,Cl.c1ccc(-c2ccc(NCCCCCN3CCc4ccccc4C3)nn2)cc1,,,CHEMBL1132590,J Med Chem,1999.0,"{'bei': '11.62', 'le': '0.21', 'lle': '-0.45', 'sei': '10.54'}",CHEMBL543711,,CHEMBL1192471,4.33,0,http://www.openphacts.org/units/Nanomolar,321105,=,1,1,=,,IC50,nM,,47000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,47.0
,,457075,[],CHEMBL644628,In vitro inhibition of human erythrocyte acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1C,,,CHEMBL1134282,J Med Chem,2001.0,"{'bei': '20.90', 'le': '0.39', 'lle': '3.36', 'sei': '17.05'}",CHEMBL335962,,CHEMBL335962,7.64,0,http://www.openphacts.org/units/Nanomolar,251268,=,1,1,=,,IC50,nM,,23.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,23.0
